time,signal
3351,1.0054476654061488
3356,1.0043288111499886
3361,1.0023710215836803
3397,0.9976946014538682
3410,0.99602070372213
3511,0.995814716192593
3524,0.9917901481788575
3529,0.9924151800556281
3548,0.9877395070116978
3589,0.9951673717703577
3608,1.0006986173659291
3654,1.0008761715706336
3687,0.9995036366690138
3692,0.9974385728491149
3713,1.0046732855154827
3728,0.9954264062431841
3789,1.008647874474086
3807,1.0043334253396696
3841,1.003452920089581
3854,1.0013431623245033
3863,1.0065838882934703
3879,0.9981764989522722
3885,1.0014002204293144
3892,1.0032666247437225
3897,0.9905622295901444
3916,0.9970306364800832
3972,0.9886530380706485
3973,1.0002280537887684
4038,1.0001085913664098
4039,1.0003132499592777
4085,0.9928649249633835
4096,0.9949856809449966
4110,0.9989597398715658
4111,0.9988053004585612
4185,0.9947512331331408
4207,0.9928785123367104
4229,0.9904853741183282
4246,0.9892906490033578
4249,0.993306834910655
4251,0.9938362353975034
4263,0.9952126497476944
4282,0.996485337406407
4290,0.9976562490683394
4342,0.9994489627910665
4359,0.9917509987428571
4378,1.0034500302928382
4501,0.9969188623909686
4507,0.9873563349568668
4515,1.0051060923104052
4546,0.9981849005916124
4587,0.9959884076294182
4609,1.003710476120124
4638,1.0086572212791027
4684,0.9940967148314277
4696,1.004928905178387
4701,0.9963049980347057
4800,1.001557428302967
4802,0.9963575593033958
4814,1.0042644911840317
4890,0.9837082167736327
4897,0.993193062197459
4915,0.9964189136505078
4926,0.985055178398382
4963,0.9928761972736616
4982,1.001532196325933
4996,1.0013119718181007
5009,1.006757073743107
5055,0.9919140368347564
5093,0.9995994472355935
5140,0.997828439337405
5268,0.9981008538949729
5270,0.99866221634936
5279,0.9983751410672282
5289,0.9981745764758597
5322,0.98975542814922
5386,0.989104908528876
5389,0.9973326677269498
5393,0.9969626055340177
5403,0.9945279409867932
5441,1.0019167962826603
5494,1.0015485891531473
5545,0.9931798375414539
5563,0.9906388379601596
5589,0.9951726548996314
5597,0.990961746410274
5611,0.9862708724199188
5625,1.0030405598557275
5629,1.0047642313468554
5636,1.0074643865108943
5641,1.0044924033941358
5656,1.003021764208835
5697,0.9981283759294645
5756,1.0005357221940283
5777,1.0011054914843542
5794,0.9895916980136101
5801,0.9954753308490483
5814,0.9988397511463609
5891,0.9945155431420434
5914,0.9931734069867636
5920,0.9986559639923784
5947,0.99366941944821
5959,0.9964766790346079
5989,0.9994134738205389
6004,0.997891915230748
6022,1.0021915988740333
6025,1.006326821939254
6040,0.9972915321118929
6041,1.000163830168493
6054,0.9998322001652329
6136,1.007193167917008
6142,0.9986604662876304
6145,1.00553106540024
6161,0.9989585089298378
6172,1.0031048620916867
6200,0.9989926483894878
6275,0.988441574713823
6295,1.004440171777526
6329,1.0002564585704252
6339,1.0022712263261495
6341,1.0024346902716648
6346,1.010358175209373
6374,1.0009957163784438
6377,1.0053035277679327
6392,1.0133921477874643
6404,1.0029460257097191
6482,1.0080784033328272
6519,1.004474161813096
6542,0.9968986963911813
6549,1.007702666688254
6578,1.0008124761518196
6584,0.9985597566860189
6587,1.0098803223309616
6680,0.9955317305327509
6710,0.9885037006207567
6721,1.0061167845532155
6809,1.0002147794295324
6916,0.9935129801625925
7031,1.00159535787359
7038,1.0048229372930193
7053,1.006193583068389
7079,1.0018056143161869
7086,0.9965124431638985
7096,1.0061648476255252
7217,0.9974378366468271
7239,0.998956463018083
7283,0.9997737684750555
7373,0.9970548181587499
7383,1.0005942964758798
7387,1.0004051540591374
7407,1.0029732766443107
7435,0.9970684195897586
7470,1.007564149365021
7488,1.001013864915175
7616,0.9938092939597668
7695,0.9912273056531639
7703,0.9963940018966254
7705,0.998217582215219
7707,1.0009493607071875
7798,1.000245046292871
7799,0.9984471761603939
7825,0.9989780341120585
7831,0.9969756566196172
7865,0.992919138770768
7900,1.0010554465379269
7902,0.9964006916575181
7922,0.997822616644122
7925,1.001823205667857
8024,1.0008647737604308
8058,0.9904229757731217
8059,1.00549822360035
8063,0.9952809996064158
8077,0.9966099573992971
8086,1.0055752811428402
8092,1.0022494595130464
8136,0.9942341749474316
8161,1.005636380613098
8187,1.0012054341840437
8193,0.9943877787000853
8223,0.9960161480996468
8228,0.9926850091299936
8265,0.9909156285124652
8297,1.0018370906605043
8332,1.0015222858547186
8346,1.000437923192622
8351,0.9913121721969467
8368,1.0067108717817919
8455,1.0013832098060558
8518,0.9994853565993332
8535,1.0032642376786551
8538,1.0080597552073252
8547,1.006549980186315
8554,0.994470903640291
8571,1.0029409136253393
8599,1.0040951252116768
8686,1.001118611754009
8691,1.0035421373612674
8701,1.0010275458406213
8716,1.0002236346087232
8737,1.0026059140187147
8757,0.9989686395724028
8824,1.0009668695607707
8834,0.9946743712294475
8838,0.9925561509074705
8849,0.9985506596722621
8890,0.9917863736387017
8900,0.9933876244394423
8952,0.9900639568048657
8987,0.9926811799162434
9004,0.9962393647552334
9043,0.9997637436307392
9071,0.9926564683694135
9099,1.0028327294101342
9113,0.9949986701955649
9126,1.0019012085023051
9139,0.9952346125664451
9145,1.0058468011027615
9146,0.9910971259284045
9179,1.0027246064787778
9213,0.9952240496229793
9227,1.000411159472675
9235,0.9996638739935186
9274,0.9953238601342853
9286,1.0053122745095524
9291,0.9939711775119877
9307,1.0054706514929423
9426,1.0018979182346839
9452,1.0008033155711253
9455,0.9985953207214031
9461,0.9897277484777849
9466,0.9942170848078588
9472,0.9963201226621208
9482,0.9972877574262408
9529,0.9963276237218215
9540,0.9943127624067212
9551,0.9949483114380072
9572,0.9982727897899514
9604,0.9877751945338797
9616,0.9935769269444503
9641,0.989662718404445
9760,0.9919449927280894
9767,0.9986281294574483
9773,1.0072112981196824
9780,0.9947236705268523
9834,0.9949280244303444
9844,0.9929321872092101
9901,1.0084066381587844
9920,1.0029737095499613
9947,0.9941252297405828
9949,1.0052551824489355
9951,0.993762867667667
9953,1.0081992624613179
9959,1.008662375137815
9966,1.0008624701648883
9975,0.9950938316060218
10009,0.9898489943991099
10030,1.002248932770381
10033,0.9945892512412935
10052,1.0032254641120726
10056,0.989806322403059
10057,0.9955185075923821
10079,0.994971606279536
10086,0.9961194532443599
10094,1.001567472027723
10102,1.0011237143592953
10119,1.0097094283087333
10185,0.9972766382919644
10202,1.000545327969933
10242,0.9891115847442089
10280,0.9836364768525688
10283,0.9945298698008506
10325,0.979255022227664
10329,0.991796632981304
10420,0.9996074816046048
10444,1.0062562005972482
10491,1.0047277792905152
10493,1.0017271903076161
10536,1.0055283766634517
10582,1.0033723245062673
10588,1.0020739187971683
10610,0.9993834423400406
10625,0.9925307865383975
10650,1.0009187744050645
10673,0.9956815810585171
10696,0.9944418651225492
10714,1.0025300666736137
10716,0.9949890939907253
10767,1.0043039249417256
10852,0.9948569920855876
10858,1.0048642912655106
10908,1.0034441014820508
10913,1.0030295472857835
10990,0.9909241848826843
11056,1.0037795924636557
11073,0.9980149734459575
11075,0.9950336433007091
11082,0.9884706475528813
11097,0.9977672594790241
11103,1.0043410388974954
11141,1.0027426123336134
11170,1.0037347623170092
11210,0.9955683147063175
11248,0.9996748720138903
11259,1.0045308822655217
11288,1.002665200024437
11343,1.0027671184553668
11368,0.9896788370585413
11381,1.0029927771704892
11418,1.0051623481348022
11420,1.0056155896444054
11434,0.9920955777122306
11436,0.9923858061992646
11452,1.0036268656059846
11480,1.0009953049921463
11497,0.9941157247703564
11511,1.009315474865522
11535,1.0036215520939828
11567,0.9974539664537172
11635,0.983350246543076
11666,0.9885522368123207
11716,1.0070300944653623
11747,0.9941829052491673
11870,1.0077750548870148
11887,1.0028625780016525
11926,1.0051420948090761
11928,0.9996577201406761
11982,1.0038475008774022
12029,0.9966551358120308
12059,1.0008698648231709
12070,0.9970482729728781
12079,1.0018441882929372
12093,0.9993903234175331
12105,0.9989652269763494
12129,0.9963800609462203
12136,0.9937297657996709
12153,0.9980613189280002
12154,0.9984609223468861
12198,0.9947066581753249
12211,1.0037217835411172
12230,1.0026782094920321
12236,1.0013090191955543
12256,1.0007452122740825
12260,1.000209849307498
12270,0.9980476103085445
12289,0.9864576190153705
12299,0.9900433604795068
12313,0.9823324565699242
12366,0.9923755401896655
12418,0.9970120394614661
12473,1.0031530556533652
12489,0.992224515300779
12527,1.0031267865500506
12647,0.9990367548929651
12651,1.0065110351812379
12679,0.998528993071435
12690,0.9922617152138296
12713,1.0079056612312514
12734,0.9957621765184338
12766,0.9895074409563049
12871,0.9941884578079339
12942,1.0023994933464628
12990,0.9878186617911289
13048,0.9948992401687096
13051,1.0107088821476946
13115,1.002471767167246
13117,1.0074861266608073
13145,0.9915354071633028
13164,0.9995281195199178
13177,0.9979571531502925
13208,0.9946454415121516
13214,0.9953300963465711
13218,1.0002995938343133
13240,0.9999109864458329
13245,0.9940194928437206
13247,0.9949023107288103
13260,0.9915656948423457
13267,0.998259968761993
13284,1.0084755021183005
13311,1.0086859710037246
13372,0.9960965223904263
13380,1.00147813855885
13387,0.9997443582754282
13420,1.0038716885776153
13421,0.9998882601176677
13422,0.9970684449524967
13484,0.9985395433713335
13493,1.0088259907218362
13500,0.9994747630446039
13517,0.9961619272061452
13518,0.99751426060291
13520,0.9960502120686673
13572,1.0065865145024462
13590,1.000810068418409
13598,0.9959945870150521
13621,0.9994666470514904
13691,0.9840673832699862
13693,0.9856632342504588
13721,0.9932806887856976
13735,0.9986435377093327
13781,1.0093067704215373
13788,1.0009797173040174
13797,0.991338030228389
13814,0.9983931578801255
13823,1.0066685076171578
13829,1.0039572968155945
13833,0.9997330735196012
13843,1.0013834017119603
13878,0.9969621244267781
13881,1.0022532899861085
13894,1.003891193918145
13920,1.0019072270630183
13925,1.0077267803472056
13927,0.9939141836078615
13945,1.003574295513271
13953,1.0040635079466624
13990,1.0036440747275626
14017,1.0049110060310469
14025,0.9946163419567262
14031,1.001579504547756
14034,0.9949848145248604
14036,1.0011872527772179
14109,0.9982302019456364
14112,0.9982706261417539
14149,0.9996197251910687
14166,0.9886708339439728
14201,0.9953922045332513
14217,1.006072287712091
14228,0.9988544056907406
14260,0.9901085525603818
14290,0.9980801661449406
14303,0.9839504305195785
14313,0.9939852156353477
14324,0.9835100290915096
14335,0.9938670859776929
14372,0.981849341189308
14375,0.994945090086519
14413,1.001765782784083
14486,1.0004146956471256
14500,0.9969761974860168
14516,1.0007648167822558
14520,1.0066072546337563
14575,1.0090360909656242
14583,0.9979315320365802
14605,1.003183554690621
14608,1.0068653024336236
14617,0.9989824546604547
14636,1.003906841742803
14652,0.9982837866740072
14672,1.007634047402517
14761,0.9951783215365134
14763,1.0037544991497855
14766,0.9964384855940027
14774,0.9921947465316644
14785,0.9948514193930612
14786,1.0000186646738305
14816,0.9980830319401879
14831,1.002817711195668
14837,0.9922439583491476
14877,1.001771103722628
14954,0.9989859947635887
14961,1.0007225385242757
14982,0.9906793087869725
15009,0.9981006270872671
15019,0.9846633164699864
15031,1.0013521503984968
15050,0.9817259664609921
15078,1.0015020324518764
15088,0.9972283045011953
15108,1.0026489925538735
15160,1.0000959408950412
15186,1.0041580117072697
15196,1.004649258215179
15197,0.9970157925931059
15202,1.015160344458326
15230,0.9950335860470125
15280,0.995638438066669
15384,0.9978618293926783
15385,1.000153299115562
15411,1.0009897828640586
15427,0.9899478511346373
15428,1.001430903394356
15469,1.0015750402444141
15484,1.0067046860957831
15503,1.0002087546375784
15509,0.9946144289851236
15512,0.9890572310661557
15557,0.9963424575459657
15558,0.9987464361378122
15566,0.9995276032596109
15674,0.9874000271513517
15741,0.986281796088549
15747,0.9872082210052554
15753,0.9896117771685017
15778,1.0021988704748808
15782,1.0039612809632297
15785,0.9962977574562275
15810,1.0088322198589044
15814,0.993989085325209
15870,0.9937839371498559
15893,1.0045979759454948
15894,0.9964762480550416
15937,0.994479999467403
15941,1.0009236439333287
15947,1.0014468954695788
15967,0.9982618733900888
15985,0.9885456295470679
15998,1.0075121164553509
16021,0.9939270188051622
16035,1.0030076035557067
16046,0.9959222309705825
16059,0.998608861901766
16100,0.9978044930189278
16117,1.0069985802126766
16133,0.9939834028516962
16136,1.0163648111312242
16139,1.0061498705808507
16164,1.001341889102617
16175,1.0059541707691284
16184,1.0023472912107274
16191,0.9983669743370223
16227,0.9948282749596485
16264,0.9916876722985968
16314,0.9951763089508967
16386,0.9898497367420214
16395,0.9930430613526676
16405,0.995064577985843
16428,0.9929067182899739
16434,1.0022671127949683
16456,1.0099813806493734
16471,0.9973436600871195
16476,0.9988319170767957
16492,0.9953659842187346
16534,1.0016129684649873
16535,1.0000971815650552
16651,0.990868509618428
16660,0.9894446023170798
16682,1.0106267714768182
16717,0.9994799010101535
16767,0.9931976664144962
16785,1.0095994195935118
16824,0.9989142896909605
16878,1.0044520088976616
16912,0.99733097687447
16917,0.9946565204729446
16948,0.9966531250453492
16957,0.9988945024005523
16971,1.0058110735534638
16997,1.002792384648839
17050,0.9903003376816186
17151,1.006892647904185
17187,1.0037977349748217
17223,0.9975839301121148
17242,0.9985712137466016
17280,0.9867769355928576
17283,0.9929584264022431
17284,0.9984673969434199
17294,0.9975568445770548
17309,0.9983083669437636
17350,1.0006275613095283
17358,1.0030315077584384
17368,1.004482611998195
17426,1.002197058775442
17437,0.9994407949132247
17445,1.0032597525119227
17451,1.0158461188540395
17454,0.9926009623276226
17542,0.9940510417259321
17567,0.9968454746983686
17583,1.003538027787335
17607,0.9896677757641958
17636,1.0018404137699986
17642,0.99667752330713
17655,0.9952124414700632
17667,1.0049184771878656
17724,0.9910460430856626
17740,0.996572539787061
17788,0.9987471467696326
17833,1.0019635265503548
17858,1.0015646903304956
17939,1.0010209165994064
17940,0.9980752708231643
17941,0.991639210333842
17958,1.0046276995581174
17971,0.9950874401604808
17972,0.9977339398290613
17977,1.009184697415037
17995,1.0032944124729406
18026,1.0025404577962131
18028,0.9975612950198581
18092,0.9990414437095902
18099,1.0029453672343518
18144,1.0058182192619627
18190,1.0063151172331757
18231,1.0089693157852841
18260,0.9943961030901021
18277,1.0094535895375525
18279,0.9904449366801283
18308,0.9978248383202879
18383,0.9927909284167247
18410,0.9929121173832526
18424,0.9965626538479013
18433,0.9900080527807243
18448,0.9855992573012876
18449,0.9872125435990589
18489,1.0044190603609806
18493,1.0013418339381468
18556,0.9986034955756956
18568,0.9989928884455693
18583,0.9945480316153755
18594,0.9946185276306599
18609,0.998006480355945
18629,1.0051110856715002
18661,0.9974979354690909
18744,1.0024780242500866
18761,0.9964422045063268
18786,1.0044810079116044
18842,0.9968056858697703
18847,1.0073127613244626
18854,1.0089993152345542
18899,1.0048878735534725
18918,1.0020033507184185
18933,0.9969161109878931
18938,1.0049668630814361
18947,0.998424993075533
18959,0.9967447306609042
18983,1.0076935886200225
19005,0.9932372089176991
19037,0.9956726383442778
19047,0.987168115015646
19051,0.9912518514096619
19052,0.9877009580401495
19092,0.9924461686945624
19100,0.9928085744211161
19111,0.9758182787100564
19177,1.0038303450568462
19192,1.0056686642958867
19236,0.9971153069786098
19238,1.0063530999622237
19249,1.0016080793561963
19275,1.0006389936692408
19301,0.9971597154204461
19308,0.9996084866720516
19309,1.0060745536082218
19311,0.9960162243184705
19327,0.9974771405976313
19333,1.002445887959423
19347,0.9971047110172166
19369,0.9948502523303732
19417,0.9938463637036448
19492,0.9960731283240698
19532,1.0025160730036053
19571,0.9987981418174521
19587,0.9994862597203632
19620,1.0059280648762832
19723,0.9941986941124267
19766,0.9971065947868774
19836,0.9948844295095378
19889,1.0015236944447774
19921,0.9968065084305566
19954,0.9954762164731495
19972,0.9989014542976022
19977,0.9999468467304459
19984,0.9985086294964469
19991,1.004345778142081
19995,0.9962001443805779
20021,1.0067684854260908
20124,1.0016761839847794
20187,0.9998600787435286
20194,1.006366641142236
20232,0.9980140237351788
20257,0.9940140241944414
20261,1.0040027456478742
20304,1.00853890471103
20316,1.000498111185937
20325,1.0030855141474606
20342,0.993455898488762
20359,0.9992704614243361
20378,0.9952761644285774
20388,0.9881504219785925
20400,0.9950685291486128
20410,0.9837099665966672
20411,0.9910823155507155
20442,0.9909177334070534
20453,0.9898048074983926
20493,0.9968831324858075
20540,0.9926775793560615
20574,0.995172660960111
20609,0.9938609061637093
20681,0.9976184557478821
20746,1.0025780202205867
20755,1.0006577340082297
20807,1.0050675273300853
20809,1.0028927470220468
20886,1.0094404237284624
20892,0.9974343744364097
20942,1.0039303575793868
20950,0.9919373974503204
20962,0.9938066475940148
20974,0.9921618206276395
20983,0.9994672124404829
21033,1.007135487450673
21039,1.001875768501447
21046,0.992932128546617
21052,1.001974754510797
21076,0.9896294126394376
21110,0.9849346114292247
21138,0.9929601413733525
21150,0.9876996499717818
21169,0.9867849794569906
21206,1.009924867911502
21219,0.9943489476465543
21228,1.0071398203285618
21237,0.9946585595367978
21244,0.9911334200949657
21248,0.9982808646696286
21256,0.9897861439869117
21273,1.0015330602301094
21301,0.9991451540073814
21305,0.9918487998942024
21317,1.001850895483772
21324,1.0064140185362147
21337,0.9909393982422279
21342,1.0013194648756198
21401,0.9995735437937027
21402,1.0045588804114889
21420,1.0012960411180483
21428,0.999830841828161
21434,0.999190250219781
21445,1.0062436291637364
21464,0.9978711369472797
21473,1.0009251966893804
21474,1.010915424135312
21487,1.0026613615044824
21493,0.9961056092367183
21494,0.9944758463850286
21539,1.0037054259108613
21556,1.0025328559199596
21589,0.9885856117910143
21604,1.0040625316020926
21632,0.9973277363687185
21678,1.0038195594122001
21716,0.997707965886619
21722,1.0016674177736022
21773,0.9943645154458826
21823,0.9840770928524076
21836,0.9937659028466027
21856,0.9982832852896375
21866,1.00161785284553
21875,0.9945230518087826
21908,1.0018665203547368
21963,1.0127881460757167
21995,1.001367352795185
22012,1.0006127098906663
22029,1.0044043985945157
22093,1.001864847311452
22148,0.9957324989906231
22158,0.9963821296552119
22159,1.003492957173656
22172,1.0087374998910283
22200,1.0082845234329474
22229,1.0032330643547591
22243,0.9928530608584522
22260,0.996899465742089
22289,1.004259439761498
22304,0.9972617015054904
22309,0.9986680151111754
22344,1.0012292951162087
22355,0.998690333854989
22398,0.99756357982644
22403,1.0021730411337153
22448,0.9932642720627551
22535,1.001352356144832
22544,0.9966548801280174
22597,1.0137174494075467
22620,0.9929113311673929
22675,0.9959451687754817
22695,0.9921803671431668
22721,0.9927260587952917
22737,0.9962223410081349
22771,1.0032458140038611
22818,0.9980481290587813
22854,1.0025539754317754
22931,1.003304067570439
22948,0.9941243185025646
22949,0.9968276522545108
22969,0.9967615986865609
23001,1.0119947476782647
23037,0.9983530661632439
23059,1.0018087105268672
23093,0.9947220737886255
23256,1.0050642981945945
23259,0.9945611440792589
23285,1.0012141190814159
23295,0.9987205183909144
23321,0.9977468134453988
23363,1.009949935827
23412,1.0064671596709376
23510,0.9965809980107649
23536,1.0023730652946765
23579,0.998025435499203
23638,0.9971273438160929
23642,0.9980645799440855
23660,1.0034379413910999
23671,1.0035597118393338
23680,0.9999840152449455
23692,1.0049999461098575
23694,1.0014944693887944
23695,0.9915808587257753
23740,1.000633457083714
23745,0.9979627104004414
23770,0.9920218411944125
23790,0.9896541901210243
23796,0.9868142168261589
23818,0.9990540773598158
23860,0.9881799320770392
23920,1.0031904795704265
23924,0.9969818374151502
24000,0.9983703230902471
24022,1.0014197844352
24042,0.9929977229254555
24083,1.0022036811146264
24115,0.9990178799663544
24153,1.0048586914901003
24157,0.9918389245768353
24166,1.0018838556952672
24212,0.9920021230568088
24219,0.9935795162423015
24237,1.0041390340588774
24249,1.0102626189748312
24262,1.0027455885645973
24297,1.0018813119719328
24326,0.9988165542051513
24331,0.9969184257582654
24337,1.0151481842590766
24357,1.0000415751009808
24395,0.995845882393374
24401,0.9940221460353105
24420,1.0035460429401826
24424,0.9993966143534933
24426,1.0090562302771557
24430,0.9987334737686678
24450,0.9991407387783758
24463,0.9877715366381729
24518,0.9870070705400653
24534,0.9852892031070215
24535,0.9908453905362768
24538,0.9899457453307918
24572,0.9959927313358677
24581,0.9904768047621751
24590,0.9969463836995461
24685,1.0002090782225317
24702,0.9921903846289476
24712,0.9976312141180393
24761,1.0019057383087568
24768,1.0113797365819135
24802,1.0113126117286912
24821,0.9974390301509444
24828,0.9926094662655549
24831,1.0012111088731823
24832,1.003552583091116
24838,1.0013330404291478
24857,0.9974520865416675
24860,0.9903143700378013
24864,1.0009825413842715
24881,0.9911545787385707
24901,0.9955005367091299
24943,1.0016709079746757
24949,0.9965099015514903
24959,0.9996360567773364
24965,0.9967376079720683
25014,1.0031786260483413
25060,1.0075341199537047
25070,1.0010333173192494
25165,0.9786143088537526
25181,0.9841976797088948
25193,0.9846806005579503
25205,0.9905335583192278
25231,0.990820758386524
25232,0.9948864434248764
25250,0.9994390731751727
25310,1.0013863506431928
25337,1.0035771591669709
25338,1.0013631271414327
25499,1.0066917080823539
25527,1.0061282789533101
25529,0.9974697271731294
25555,0.9957076983604718
25558,1.0016095636199513
25590,1.0023842481580738
25608,0.9983616669362496
25697,0.9999647533882857
25700,0.9947161184193507
25703,1.0058750791956428
25772,1.0022109473356544
25784,1.0042563620743628
25786,0.9979032221460253
25799,0.9826269891421262
25811,0.9928744951412883
25893,0.9973911509396534
25999,0.9981268021490542
26015,1.0088230044404254
26023,0.9943941629496662
26032,0.9981381588759517
26056,1.0003036182450062
26065,0.9915991414115175
26093,1.0023976230838292
26118,0.997194850536829
26154,0.9973435758234118
26173,1.0068209349480843
26174,1.0100242140284712
26255,1.0045663159681322
26278,0.9965697263448814
26303,1.0016952185922101
26325,1.0025506477763169
26398,0.997638749125452
26408,0.9950889059237101
26424,0.9971760435245882
26461,0.9993903123124156
26478,0.9987850046828686
26495,0.984532791765421
26502,0.994781459802813
26503,0.9932818776563727
26506,0.9979011983471633
26509,0.9980142001922152
26519,0.9911540480232175
26529,0.9776093081530535
26540,0.9832887798999326
26564,0.9877261454673903
26588,1.0005704316284239
26632,0.9991921884801293
26653,0.9921119413696762
26661,0.9981332602439807
26698,1.0028086678758403
26700,0.9972411779248029
26716,0.9997191566130221
26735,0.9956869437104304
26750,0.9945121487988144
26781,1.0098948000732726
26783,0.9964096359990201
26785,1.00147399312165
26796,0.9942202680975666
26800,0.9963773699661009
26901,1.005611888225216
26927,1.0053199485358366
26935,0.9932692397091929
27003,0.9987057157907182
27030,0.9927051573761281
27031,0.998854671513307
27066,1.0064458795983569
27085,1.0020640411154325
27088,1.005680225706545
27094,0.9995168104954987
27116,0.9981715983814394
27159,0.9934548573138532
27188,0.9861963008472706
27193,0.9924794116703416
27243,0.9998687358053249
27250,0.9970303467191534
27267,1.0074546426281292
27294,1.0068376389185292
27319,0.9966846258818208
27325,1.0056245143858868
27327,0.9919577895081034
27377,1.0074556538052002
27381,0.995782840525793
27395,1.0019189984277117
27406,1.0035957822741886
27475,1.0014831454602924
27485,1.0064629743624616
27502,1.0058610799941838
27504,0.9985029989813972
27563,1.0050096579765562
27576,0.9930022517287952
27584,1.014357888676288
27658,0.9990326790043856
27724,0.9979329281081404
27728,1.0026346090469713
27729,1.0026904496339748
27757,1.001383977758734
27766,0.997886038301897
27777,0.9987434915943466
27781,0.9998795692739567
27812,0.9918747736201364
27835,0.9888606554008805
27848,0.9957653541888507
27857,0.9881419100819727
27868,0.985204629642881
27920,0.9972650383815396
28021,0.9982475073080325
28023,0.9920793271177278
28033,1.0018233911327745
28039,1.006112052392021
28066,1.003372513174815
28077,1.0089008418909773
28092,1.001787473732916
28095,1.0003977629662104
28099,1.000763029153735
28110,1.0027376204828498
28149,0.9992140849566508
28163,0.9987966215867924
28168,1.0056043440576845
28169,1.0028769825577486
28196,0.9947858203688381
28200,1.00276800562788
28216,0.998322490717755
28272,1.0039967390663171
28283,1.004804366312317
28321,0.9955742263905984
28335,1.0081343759846368
28338,0.9958802073489547
28353,1.0015400208976144
28377,1.0081287266173724
28378,1.007527718798151
28408,1.0006893939472383
28436,1.0042930256757967
28476,0.9974320789486137
28481,1.006988933107842
28489,0.9999936055596066
28496,0.9959105216328282
28515,0.9934615828985457
28516,0.9842027320840853
28523,0.9905155492158721
28552,0.9890239130590329
28635,0.9947663725280527
28671,1.0024493506779089
28676,0.9986407164351133
28715,1.004564930540309
28743,0.9964409342172408
28758,1.0009203962930089
28768,1.0040006483522323
28779,1.001092184657741
28801,0.9983696790294835
28862,0.9925551065229288
28871,1.009973363381238
28877,1.001835814000556
28906,1.0087125460586193
28915,1.0049397395960455
28955,1.0060889902017984
28958,1.0014327684979132
28992,1.0040198348281888
29010,1.0042684831750657
29022,1.0000158634613816
29050,0.9949680870226696
29064,1.0017864433679464
29079,0.9983906458852292
29139,1.0085562109756918
29172,0.9906371771605113
29175,0.991179166281845
29178,0.9883446573342136
29229,0.9901617981704591
29232,0.9962686292737535
29259,0.9990115795814207
29274,0.9998592345124768
